Tiempo,AccX,AccY,AccZ,GiroY,KalmanGiroY,Pitch,KalmanPitch
34.4,412.0,11124.0,11208.0,0.79,175.58,-44.78,-44.51
34.47,484.0,7652.0,13168.0,0.72,175.49,-30.16,-32.74
34.53,508.0,4776.0,14200.0,0.55,175.54,-18.59,-21.15
34.6,264.0,1980.0,14792.0,0.41,175.63,-7.62,-9.63
34.66,212.0,-464.0,15140.0,0.44,175.83,1.76,1.34
34.72,224.0,-4416.0,14628.0,0.13,175.55,16.8,12.38
34.78,492.0,-6400.0,13864.0,-0.51,175.28,24.78,23.59
34.85,396.0,-9856.0,11940.0,0.05,175.94,39.54,35.38
34.91,672.0,-12476.0,9216.0,0.65,176.89,53.55,47.29
34.97,452.0,-14076.0,7516.0,0.09,176.86,61.9,58.83
35.04,612.0,-15372.0,4160.0,-0.34,176.69,74.86,70.5
35.1,616.0,-16176.0,1220.0,0.01,177.4,85.69,82.3
35.16,644.0,-16324.0,-1972.0,-0.01,177.67,96.89,93.88
35.23,572.0,-15520.0,-5332.0,-2.08,175.85,108.96,105.74
35.3,496.0,-14780.0,-8524.0,-0.18,178.03,119.97,117.99
35.36,524.0,-12992.0,-11536.0,-0.18,178.19,131.6,130.18
35.43,960.0,-10688.0,-13908.0,0.64,179.13,142.46,142.46
35.5,532.0,-8320.0,-15452.0,0.42,178.91,151.7,154.24
35.57,520.0,-4656.0,-17084.0,0.37,178.64,164.76,165.96
35.63,528.0,-1392.0,-17760.0,0.29,178.46,175.52,177.57
35.7,296.0,2220.0,-17388.0,0.01,178.0,-172.72,-170.83
35.77,508.0,5608.0,-16448.0,0.42,178.25,-161.17,-159.05
35.83,300.0,8684.0,-15028.0,0.59,178.23,-149.98,-147.34
35.9,420.0,11788.0,-12920.0,-0.87,176.55,-137.62,-135.67
35.97,12.0,13816.0,-10512.0,-0.08,177.17,-127.27,-123.76
36.04,584.0,14904.0,-8228.0,1.11,178.06,-118.9,-112.35
36.11,444.0,16156.0,-4080.0,0.22,176.59,-104.17,-100.84
36.18,308.0,16380.0,-480.0,-0.18,175.9,-91.68,-89.27
36.24,276.0,15724.0,2916.0,2.05,177.92,-79.49,-77.85
36.3,204.0,14832.0,5756.0,1.02,176.74,-68.79,-66.74
36.37,376.0,12728.0,8272.0,0.68,176.23,-56.98,-55.59
36.43,224.0,10820.0,11004.0,0.49,175.92,-44.52,-44.31
36.5,256.0,7520.0,13072.0,0.39,175.8,-29.91,-32.51
36.56,468.0,5136.0,14284.0,0.56,176.2,-19.78,-21.04
36.63,332.0,1992.0,14976.0,0.44,176.18,-7.58,-9.49
36.69,624.0,-560.0,15060.0,0.12,176.03,2.13,1.51
36.75,544.0,-4524.0,14532.0,0.37,176.33,17.29,12.62
36.81,252.0,-6908.0,13520.0,-0.43,175.93,27.06,24.09
36.88,656.0,-10140.0,11652.0,0.27,176.87,41.03,36.04
36.94,472.0,-12444.0,9460.0,0.9,177.93,52.76,48.02
37.0,464.0,-14160.0,7228.0,-0.02,177.4,62.96,59.63
37.07,588.0,-15596.0,4392.0,0.12,177.83,74.27,71.39
37.13,524.0,-16392.0,940.0,0.06,178.01,86.72,83.07
37.19,480.0,-16516.0,-2368.0,-0.06,178.19,98.16,94.55
37.26,324.0,-15220.0,-5844.0,-2.39,176.17,111.01,106.58
37.33,768.0,-14592.0,-8688.0,-0.13,178.8,120.77,118.87
37.39,396.0,-12836.0,-11528.0,-0.35,178.74,131.93,131.04
37.46,444.0,-10624.0,-13832.0,-0.07,179.1,142.47,143.23
37.53,404.0,-7856.0,-15688.0,-0.13,178.97,153.4,155.27
37.6,472.0,-4392.0,-17076.0,0.31,179.25,165.58,167.18
37.67,236.0,-1132.0,-17340.0,-0.16,178.64,176.26,178.75
37.73,580.0,2068.0,-17536.0,0.79,179.37,-173.27,-169.59
37.8,292.0,5524.0,-16684.0,0.45,178.72,-161.68,-157.98
37.87,288.0,9188.0,-14996.0,0.09,178.04,-148.5,-146.23
37.94,380.0,10460.0,-13580.0,0.45,178.2,-142.39,-135.1
38.0,368.0,13692.0,-10504.0,-0.67,176.44,-127.49,-123.48
38.07,412.0,15592.0,-6928.0,2.24,179.0,-113.96,-111.34
38.14,496.0,15924.0,-3900.0,0.6,177.14,-103.76,-99.87
38.21,264.0,16360.0,-728.0,0.25,176.45,-92.55,-88.63
38.27,272.0,15532.0,3416.0,1.08,176.93,-77.6,-77.3
38.34,376.0,14492.0,5792.0,1.29,177.12,-68.21,-66.17
38.4,264.0,12668.0,8624.0,0.34,176.0,-55.75,-54.96
38.47,344.0,10692.0,11008.0,0.39,175.97,-44.17,-43.71
38.53,212.0,7932.0,13208.0,0.45,176.0,-30.99,-32.08
38.59,132.0,5312.0,14084.0,0.03,175.67,-20.66,-20.78
38.66,384.0,1700.0,14924.0,0.64,176.29,-6.5,-9.14
38.72,448.0,-1816.0,14868.0,0.35,176.23,6.96,2.35
38.78,344.0,-4364.0,14540.0,0.63,176.89,16.71,13.51
38.85,420.0,-7844.0,13028.0,0.23,176.76,31.05,25.36
38.91,460.0,-10152.0,11644.0,0.4,177.42,41.08,37.04
38.97,572.0,-12288.0,9956.0,0.42,177.78,50.98,48.73
39.04,308.0,-14504.0,6792.0,-0.05,177.49,64.91,60.46
39.1,656.0,-15612.0,3724.0,0.03,177.95,76.58,72.39
39.16,548.0,-16220.0,484.0,0.0,178.27,88.29,84.14
39.23,528.0,-16188.0,-2216.0,-0.03,178.59,97.79,95.49
39.29,808.0,-15884.0,-6436.0,0.44,179.26,112.06,107.71
39.36,440.0,-14512.0,-8836.0,-0.21,178.97,121.34,119.78
39.43,408.0,-12844.0,-11764.0,-0.24,179.07,132.49,131.93
39.49,500.0,-10276.0,-14080.0,0.21,179.57,143.88,144.2
39.56,476.0,-7284.0,-16080.0,-0.48,178.85,155.63,156.21
39.63,252.0,-4968.0,-17096.0,0.05,179.33,163.8,167.83
39.7,496.0,-520.0,-17548.0,0.22,179.16,178.3,179.58
39.76,344.0,2468.0,-17640.0,0.42,179.24,-172.04,-169.07
39.83,440.0,5620.0,-16792.0,0.54,179.11,-161.5,-157.46
39.9,408.0,9120.0,-14964.0,0.16,178.38,-148.64,-145.77
39.96,284.0,10920.0,-12980.0,0.92,178.89,-139.93,-134.37
40.03,372.0,13180.0,-10812.0,-0.08,177.41,-129.36,-122.98
40.1,336.0,15604.0,-6164.0,1.37,178.3,-111.56,-110.67
40.17,588.0,16312.0,-3920.0,0.54,177.4,-103.51,-99.23
40.24,164.0,16088.0,-616.0,0.17,176.65,-92.19,-88.0
40.3,344.0,15608.0,3308.0,0.86,176.98,-78.03,-76.79
40.36,380.0,14648.0,6036.0,1.29,177.3,-67.6,-65.64
40.43,428.0,13224.0,8668.0,0.89,176.74,-56.76,-54.55
40.49,308.0,10700.0,11176.0,0.63,176.29,-43.75,-43.28
40.56,304.0,7948.0,13172.0,0.15,175.76,-31.11,-31.72
40.62,52.0,5420.0,14300.0,0.27,175.94,-20.76,-20.45
40.69,500.0,1856.0,14892.0,0.63,176.27,-7.1,-9.09
40.75,524.0,-1584.0,14880.0,0.35,176.16,6.08,2.29
40.81,484.0,-4356.0,14488.0,0.44,176.56,16.73,13.45
40.87,340.0,-7928.0,13008.0,0.02,176.43,31.36,25.31
40.94,720.0,-10336.0,11536.0,0.08,177.0,41.86,37.06
41.0,508.0,-12184.0,9668.0,0.5,177.82,51.57,48.8
41.06,392.0,-14288.0,6588.0,-0.13,177.42,65.25,60.56
41.13,508.0,-15380.0,3404.0,-0.31,177.64,77.52,72.56
41.19,260.0,-16432.0,692.0,-0.18,178.18,87.59,84.38
41.25,580.0,-16408.0,-2316.0,-0.08,178.55,98.03,95.91
41.32,664.0,-15916.0,-6400.0,0.15,178.95,111.91,108.05
41.39,332.0,-14648.0,-8828.0,0.02,179.15,121.08,120.07
41.45,812.0,-12664.0,-11700.0,-0.05,179.17,132.73,132.05
41.52,360.0,-10684.0,-14116.0,0.27,179.55,142.88,144.2
41.59,344.0,-7508.0,-15540.0,-0.47,178.7,154.21,156.05
41.66,272.0,-5292.0,-16992.0,0.47,179.47,162.7,167.58
41.72,596.0,-1488.0,-16532.0,-0.61,177.98,174.86,178.91
41.79,404.0,2156.0,-17548.0,0.52,178.76,-173.0,-169.45
41.86,276.0,5768.0,-16820.0,0.6,178.53,-161.07,-157.8
41.93,452.0,9272.0,-15208.0,-0.11,177.54,-148.63,-146.12
41.99,352.0,10800.0,-13152.0,0.72,178.15,-140.61,-134.63
42.06,504.0,13188.0,-10732.0,0.12,177.03,-129.14,-123.22
42.13,396.0,15752.0,-6684.0,2.31,178.7,-112.99,-111.18
42.2,284.0,16488.0,-4000.0,0.75,176.98,-103.64,-99.72
42.27,700.0,16100.0,-668.0,0.45,176.34,-92.38,-88.49
42.33,284.0,15732.0,3336.0,1.12,176.68,-78.03,-77.24
42.39,412.0,14584.0,6048.0,1.22,176.71,-67.48,-66.06
42.46,516.0,12724.0,8696.0,0.85,176.21,-55.65,-54.83
42.52,480.0,10704.0,10888.0,0.37,175.66,-44.51,-43.65
42.59,216.0,7920.0,13136.0,0.64,175.86,-31.09,-32.05
42.65,204.0,5140.0,14360.0,0.35,175.65,-19.69,-20.65
42.72,484.0,1832.0,15204.0,0.85,176.23,-6.87,-9.07
42.78,472.0,-1648.0,14988.0,0.49,176.06,6.27,2.33
42.84,332.0,-4428.0,14624.0,0.37,176.28,16.85,13.48
42.9,484.0,-7904.0,12872.0,0.2,176.39,31.55,25.35
42.97,708.0,-10384.0,11420.0,0.27,176.99,42.28,37.14
43.03,380.0,-12112.0,9820.0,0.65,177.79,50.97,48.82
43.09,420.0,-14448.0,6676.0,-0.1,177.22,65.2,60.56
43.16,880.0,-15716.0,3704.0,-0.01,177.71,76.74,72.48
43.22,632.0,-16248.0,720.0,-0.15,177.92,87.46,84.28
43.29,440.0,-16712.0,-2484.0,-0.18,178.16,98.45,95.84
43.35,920.0,-15916.0,-6332.0,0.89,179.45,111.69,108.0
43.42,396.0,-14464.0,-9028.0,-0.01,178.87,121.97,120.1
43.48,448.0,-12556.0,-11556.0,-0.2,178.83,132.63,132.21
43.55,568.0,-10680.0,-14436.0,0.03,179.1,143.51,144.39
43.62,408.0,-7480.0,-16180.0,-0.48,178.51,155.19,156.31
43.69,396.0,-4004.0,-16856.0,-0.23,178.67,166.64,168.18
43.76,612.0,-372.0,-17660.0,0.43,179.19,178.79,180.11
43.82,432.0,2168.0,-17232.0,0.05,178.69,-172.83,-168.7
43.89,356.0,5832.0,-16500.0,0.72,179.01,-160.53,-157.04
43.96,292.0,8956.0,-15144.0,0.11,178.1,-149.4,-145.5
44.02,572.0,11244.0,-12904.0,1.02,178.67,-138.93,-134.03
44.09,284.0,13312.0,-11224.0,0.69,177.92,-130.14,-122.73
44.16,332.0,15876.0,-5936.0,1.67,178.25,-110.5,-110.51
44.23,424.0,16504.0,-3412.0,0.54,177.12,-101.68,-98.89
44.29,336.0,16276.0,-584.0,0.41,176.75,-92.05,-87.69
44.36,100.0,16040.0,3364.0,0.52,176.48,-78.16,-76.55
44.42,604.0,14300.0,6216.0,1.45,177.27,-66.51,-65.31
44.49,132.0,12920.0,8536.0,0.53,176.24,-56.55,-54.26
44.55,316.0,10496.0,10900.0,0.44,175.96,-43.92,-43.05
44.62,592.0,8048.0,13104.0,0.22,175.67,-31.56,-31.58
44.68,428.0,5340.0,14340.0,0.74,176.19,-20.42,-20.28
44.75,400.0,1860.0,15064.0,0.6,176.03,-7.04,-8.76
44.81,304.0,-2064.0,14896.0,0.49,176.07,7.89,2.77
44.87,492.0,-4424.0,14676.0,0.3,176.31,16.78,13.87
44.93,468.0,-8036.0,13272.0,0.64,176.9,31.19,25.7
45.0,492.0,-10268.0,11472.0,0.64,177.37,41.83,37.42
45.06,468.0,-12300.0,9420.0,0.11,177.2,52.55,49.2
45.12,628.0,-14500.0,6616.0,0.18,177.56,65.47,60.95
45.19,440.0,-15648.0,3664.0,0.08,177.84,76.82,72.68
45.25,544.0,-16312.0,524.0,-0.31,177.8,88.16,84.36
45.31,304.0,-16472.0,-2764.0,-0.58,177.85,99.53,96.0
45.38,536.0,-16140.0,-6272.0,0.7,179.42,111.24,108.09
45.44,320.0,-14632.0,-9032.0,-0.12,178.86,121.69,120.15
45.51,340.0,-12544.0,-11784.0,-0.09,179.03,133.21,132.34
45.58,412.0,-9872.0,-14368.0,0.39,179.58,145.51,144.74
45.65,336.0,-6976.0,-16148.0,-0.18,179.08,156.64,156.64
45.71,500.0,-3880.0,-17044.0,-0.24,179.01,167.18,168.55
45.78,296.0,-232.0,-18016.0,0.28,179.42,179.26,180.51
45.85,456.0,2504.0,-17540.0,0.5,179.53,-171.88,-168.2
45.92,332.0,5792.0,-16428.0,0.39,179.1,-160.58,-156.59
45.98,280.0,8764.0,-15192.0,-0.02,178.34,-150.02,-145.14
46.05,432.0,11776.0,-12316.0,1.58,179.53,-136.28,-133.21
46.12,636.0,13132.0,-10520.0,1.4,179.08,-128.7,-121.77
46.19,32.0,16056.0,-6012.0,0.17,177.24,-110.53,-109.72
46.25,188.0,16136.0,-3220.0,0.11,177.12,-101.29,-98.32
46.32,336.0,16092.0,-468.0,0.36,177.1,-91.67,-87.11
46.39,100.0,15988.0,3208.0,0.32,176.67,-78.65,-76.08
46.45,-40.0,14684.0,6208.0,1.36,177.49,-67.08,-64.94
46.51,516.0,12784.0,8932.0,0.86,176.81,-55.06,-53.74
46.58,236.0,10424.0,11112.0,0.33,176.16,-43.17,-42.51
46.64,220.0,8060.0,13012.0,0.47,176.24,-31.78,-31.08
46.71,280.0,5092.0,14312.0,0.34,176.06,-19.58,-19.75
46.77,584.0,1680.0,14980.0,0.07,175.8,-6.4,-8.23
46.83,64.0,-2012.0,15096.0,0.37,176.25,7.59,3.22
46.89,396.0,-4280.0,14844.0,0.31,176.57,16.08,14.04
46.96,360.0,-7688.0,13336.0,0.45,176.88,29.96,25.72
47.02,632.0,-10300.0,11396.0,0.74,177.52,42.11,37.48
47.09,656.0,-12320.0,9380.0,-0.5,176.67,52.72,49.24
47.15,560.0,-14568.0,6328.0,0.2,177.66,66.52,61.27
47.21,632.0,-15556.0,3728.0,-0.08,177.82,76.52,72.93
47.28,548.0,-16416.0,368.0,-0.18,178.02,88.72,84.82
47.34,400.0,-16612.0,-2708.0,0.01,178.54,99.26,96.43
47.4,656.0,-16008.0,-6088.0,0.82,179.6,110.82,108.27
47.47,648.0,-14084.0,-9412.0,0.21,179.2,123.75,120.55
47.54,536.0,-12428.0,-12140.0,0.25,179.51,134.33,132.67
47.6,376.0,-10016.0,-14220.0,-0.02,179.39,144.84,144.79
47.67,372.0,-6632.0,-16592.0,0.21,179.62,158.21,157.23
47.74,400.0,-3720.0,-17112.0,0.01,179.5,167.74,169.0
47.81,416.0,16.0,-17664.0,0.52,179.9,-179.95,-179.14
47.87,388.0,3088.0,-17428.0,0.23,179.54,-169.95,-167.68
47.94,464.0,6124.0,-16596.0,0.24,179.35,-159.75,-156.03
48.01,360.0,8592.0,-14980.0,0.28,179.08,-150.16,-144.61
48.07,236.0,12048.0,-12212.0,0.99,179.31,-135.39,-132.82
48.14,284.0,13572.0,-10344.0,1.88,179.97,-127.31,-121.22
48.21,304.0,15520.0,-6008.0,-0.46,177.1,-111.16,-109.3
48.28,272.0,15988.0,-3312.0,-0.18,177.23,-101.7,-97.65
48.35,192.0,16152.0,-72.0,0.92,177.97,-90.26,-86.15
48.41,128.0,16344.0,3344.0,0.47,177.16,-78.44,-75.34
48.48,616.0,14588.0,6152.0,1.06,177.48,-67.13,-64.28
48.54,416.0,12396.0,9124.0,0.92,177.09,-53.65,-52.98
48.6,244.0,10668.0,10856.0,0.74,176.86,-44.5,-41.93
48.67,384.0,8000.0,13180.0,0.56,176.46,-31.26,-30.5
48.73,716.0,4384.0,14304.0,0.55,176.38,-17.04,-18.94
48.8,536.0,2372.0,14924.0,0.5,176.49,-9.03,-7.75
48.86,328.0,-1672.0,15372.0,0.24,176.12,6.21,3.5
48.92,316.0,-4972.0,14756.0,-0.01,176.11,18.62,14.71
48.99,404.0,-7952.0,13096.0,0.31,176.75,31.27,26.61
49.05,344.0,-10092.0,11604.0,0.52,177.36,41.01,38.15
49.11,544.0,-13020.0,8884.0,-0.56,176.51,55.69,50.15
49.18,472.0,-14616.0,6148.0,0.15,177.69,67.19,62.16
49.24,372.0,-15692.0,3060.0,0.04,178.01,78.97,73.99
49.3,796.0,-16384.0,-336.0,0.84,179.23,91.17,85.93
49.37,200.0,-16548.0,-2956.0,-0.52,178.31,100.13,97.5
49.43,424.0,-15384.0,-6040.0,-0.09,178.96,111.44,109.6
49.5,684.0,-14992.0,-9336.0,-0.48,178.73,121.91,121.68
49.57,492.0,-12292.0,-12400.0,0.39,179.62,135.25,133.96
49.64,380.0,-9728.0,-14652.0,0.04,179.38,146.42,146.11
49.7,712.0,-6628.0,-16312.0,0.82,180.19,157.89,158.06
49.77,576.0,-3124.0,-17524.0,0.2,179.55,169.89,169.97
49.83,188.0,-628.0,-17552.0,0.5,179.84,177.95,181.5
49.9,444.0,3604.0,-17604.0,0.19,179.23,-168.43,-166.96
49.97,508.0,6832.0,-16084.0,0.05,178.97,-156.99,-155.11
50.04,332.0,9552.0,-14532.0,1.02,179.77,-146.68,-143.38
50.1,456.0,12204.0,-12444.0,-0.17,178.3,-135.56,-131.8
50.17,352.0,15084.0,-8964.0,0.21,178.35,-120.72,-119.53
50.24,240.0,14932.0,-7324.0,-0.25,177.78,-116.13,-108.46
50.31,320.0,16364.0,-3368.0,0.36,177.73,-101.63,-96.86
50.38,380.0,16372.0,612.0,1.61,178.56,-87.86,-85.32
50.44,472.0,15276.0,3772.0,0.17,176.9,-76.13,-74.36
50.5,92.0,13896.0,6668.0,0.78,177.36,-64.37,-63.11
50.57,652.0,12696.0,8676.0,1.2,177.67,-55.65,-52.29
50.63,404.0,9704.0,11688.0,0.96,177.14,-39.7,-40.78
50.69,380.0,6840.0,13200.0,0.88,177.15,-27.39,-29.19
50.76,444.0,4152.0,14536.0,0.6,177.02,-15.94,-17.61
50.82,560.0,520.0,15348.0,0.37,176.94,-1.94,-5.79
50.88,568.0,-1836.0,15104.0,0.27,177.16,6.93,5.22
50.95,320.0,-5556.0,14348.0,0.25,177.29,21.17,16.57
51.01,516.0,-7612.0,12888.0,0.7,178.13,30.57,28.11
51.07,396.0,-10136.0,11936.0,-0.77,176.86,40.34,39.4
51.14,548.0,-13340.0,8624.0,0.11,177.83,57.12,51.66
51.2,448.0,-14580.0,5984.0,0.07,178.24,67.69,63.42
51.26,548.0,-15868.0,3204.0,0.22,178.75,78.58,75.13
51.33,648.0,-16464.0,-36.0,0.92,179.74,90.13,86.87
51.39,732.0,-16180.0,-3220.0,-0.65,178.45,101.26,98.29
51.46,692.0,-15480.0,-6468.0,-0.43,178.92,112.68,110.43
51.52,360.0,-13596.0,-9652.0,-0.89,178.64,125.37,122.79
51.59,744.0,-12048.0,-12272.0,0.44,180.19,135.53,135.01
51.66,340.0,-9652.0,-14760.0,0.14,179.93,146.82,147.12
51.72,448.0,-6116.0,-16292.0,0.15,179.92,159.42,159.12
51.79,284.0,-3352.0,-17512.0,0.61,180.41,169.16,170.9
51.86,560.0,-524.0,-17556.0,-0.03,179.62,178.29,182.35
51.92,524.0,2888.0,-17624.0,0.63,179.92,-170.69,-166.24
51.99,220.0,7148.0,-16228.0,0.39,179.3,-156.23,-154.36
52.06,368.0,10004.0,-14148.0,0.32,179.07,-144.74,-142.54
52.13,208.0,12012.0,-12428.0,-0.08,178.48,-135.98,-130.92
52.2,356.0,14564.0,-9024.0,-0.22,177.9,-121.78,-118.88
52.27,372.0,15336.0,-6104.0,1.05,178.92,-111.7,-107.18
52.33,248.0,15976.0,-3140.0,1.4,178.87,-101.12,-95.76
52.4,212.0,16164.0,1000.0,1.18,178.19,-86.46,-84.21
52.46,436.0,15360.0,3888.0,0.57,177.38,-75.8,-73.13
52.53,336.0,14216.0,6820.0,1.0,177.58,-64.37,-62.01
52.59,272.0,11872.0,9732.0,1.53,177.9,-50.66,-50.59
52.66,476.0,9544.0,12104.0,0.91,177.28,-38.26,-39.1
52.72,464.0,6568.0,13776.0,0.47,176.91,-25.49,-27.49
52.79,504.0,4136.0,14672.0,0.51,177.13,-15.74,-16.07
52.85,284.0,-276.0,15016.0,0.16,176.8,1.05,-4.1
52.91,328.0,-2616.0,14960.0,0.26,177.34,9.92,7.05
52.97,356.0,-5620.0,14140.0,0.4,177.72,21.68,18.29
53.03,548.0,-8008.0,13176.0,-0.22,177.39,31.29,29.69
53.1,492.0,-11388.0,10548.0,-1.14,176.6,47.19,41.68
53.16,436.0,-14128.0,8772.0,-0.27,177.93,58.16,53.82
53.23,388.0,-14892.0,5440.0,-0.12,178.45,69.93,65.77
53.29,568.0,-15908.0,2384.0,-0.76,178.17,81.48,77.67
53.36,784.0,-16008.0,-948.0,-0.76,178.48,93.39,89.59
53.42,724.0,-15800.0,-3940.0,0.08,179.64,104.0,101.42
53.49,468.0,-15356.0,-7252.0,0.42,180.2,115.28,113.59
53.55,460.0,-13908.0,-10076.0,0.4,180.32,125.92,125.61
53.62,560.0,-11168.0,-12860.0,-0.18,179.78,139.03,137.89
53.69,1296.0,-9744.0,-14580.0,0.66,180.72,146.24,149.84
53.76,1020.0,-7624.0,-18576.0,-0.44,179.31,157.69,161.49
53.83,264.0,-2404.0,-18592.0,-0.73,178.69,172.63,173.62
53.89,224.0,704.0,-17908.0,-0.06,179.27,-177.75,-174.65
53.96,212.0,4968.0,-17412.0,0.63,179.69,-164.08,-162.7
54.03,516.0,7628.0,-16284.0,1.33,180.27,-154.9,-151.0
54.1,280.0,10512.0,-14216.0,-0.09,178.51,-143.52,-139.45
54.17,328.0,13384.0,-11348.0,0.24,178.49,-130.29,-127.38
54.24,472.0,14736.0,-8328.0,1.21,179.21,-119.47,-115.57
54.3,444.0,15564.0,-5000.0,0.56,178.22,-107.81,-104.01
54.37,304.0,16332.0,-1928.0,0.05,177.36,-96.73,-92.55
54.44,380.0,16132.0,1832.0,0.61,177.56,-83.52,-81.23
54.5,456.0,15184.0,4688.0,0.92,177.68,-72.84,-70.14
54.56,580.0,13564.0,7876.0,0.67,177.19,-59.86,-58.88
54.63,340.0,12044.0,10232.0,0.21,176.65,-49.65,-47.76
54.69,504.0,8992.0,11864.0,0.09,176.36,-37.16,-36.33
54.76,392.0,6124.0,13812.0,0.37,176.57,-23.91,-24.87
54.82,548.0,2920.0,14872.0,0.42,176.7,-11.11,-13.26
54.89,336.0,-464.0,14920.0,0.47,176.93,1.78,-1.5
54.95,452.0,-3164.0,14652.0,0.56,177.31,12.19,9.61
55.01,612.0,-6800.0,13688.0,0.53,177.5,26.42,21.24
55.07,364.0,-9312.0,12456.0,0.56,177.97,36.78,32.94
55.14,600.0,-11216.0,10896.0,0.53,178.25,45.83,44.37
55.2,496.0,-13896.0,7760.0,0.05,177.89,60.82,56.33
55.26,568.0,-15200.0,5056.0,0.47,178.7,71.6,68.04
55.33,416.0,-16152.0,1812.0,0.23,178.75,83.6,79.79
55.39,468.0,-16472.0,-1412.0,0.15,178.99,94.9,91.5
55.45,424.0,-16028.0,-4592.0,0.66,179.8,105.99,103.36
55.52,336.0,-14964.0,-7708.0,0.25,179.61,117.25,115.5
55.59,456.0,-13344.0,-10700.0,0.0,179.5,128.72,127.56
55.65,388.0,-11392.0,-13196.0,0.41,180.01,139.2,139.65
55.72,812.0,-7964.0,-15408.0,-0.98,178.59,152.67,151.81
55.79,404.0,-4904.0,-16896.0,0.25,179.89,163.81,163.94
55.86,344.0,-2076.0,-17660.0,0.43,180.05,173.3,175.62
55.92,400.0,1316.0,-17640.0,0.41,179.84,-175.73,-172.78
55.99,568.0,4228.0,-17048.0,0.18,179.35,-166.07,-161.26
56.06,292.0,8320.0,-15528.0,-0.08,178.68,-151.82,-149.48
56.13,504.0,9804.0,-14216.0,1.47,180.02,-145.41,-138.04
56.19,340.0,13232.0,-10984.0,-0.02,177.89,-129.7,-126.43
56.26,148.0,15076.0,-7516.0,-0.05,177.58,-116.5,-114.33
56.33,544.0,16060.0,-4900.0,0.29,177.73,-106.97,-102.68
56.4,540.0,16128.0,-1400.0,0.92,177.99,-94.96,-91.13
56.47,472.0,16260.0,1720.0,-0.1,176.63,-83.96,-80.07
56.53,644.0,14908.0,5064.0,0.8,177.19,-71.24,-68.8
56.59,356.0,13468.0,7996.0,0.62,176.8,-59.3,-57.64
56.66,252.0,11176.0,10608.0,0.71,176.75,-46.49,-46.31
56.72,320.0,9480.0,12116.0,0.6,176.62,-38.04,-35.12
56.79,428.0,6052.0,14184.0,0.69,176.46,-23.11,-23.71
56.85,424.0,2416.0,14732.0,0.17,175.99,-9.31,-12.07
56.92,224.0,-1120.0,15244.0,0.7,176.76,4.2,-0.37
56.98,280.0,-3340.0,14832.0,-0.05,176.39,12.69,10.8
57.04,364.0,-6460.0,13864.0,0.58,177.19,24.98,22.48
57.11,508.0,-9432.0,11948.0,0.13,176.95,38.29,34.15
57.17,484.0,-12364.0,9828.0,-0.08,177.08,51.52,45.99
57.23,440.0,-14060.0,7508.0,0.34,177.98,61.9,57.89
57.3,356.0,-15592.0,4516.0,0.14,178.11,73.85,69.64
57.36,504.0,-16052.0,1340.0,-0.04,178.29,85.23,81.36
57.42,472.0,-16224.0,-1840.0,0.36,179.01,96.47,93.24
57.49,508.0,-16188.0,-4440.0,-1.82,177.1,105.34,104.7
57.56,488.0,-15148.0,-8252.0,0.23,179.21,118.58,116.98
57.62,512.0,-13348.0,-11212.0,-0.25,178.86,130.03,128.99
57.69,448.0,-10476.0,-13720.0,-0.15,179.05,142.64,141.41
57.76,516.0,-8400.0,-15324.0,0.57,179.88,151.27,153.48
57.83,592.0,-4344.0,-17132.0,0.45,179.57,165.77,165.45
57.89,332.0,-1308.0,-17716.0,0.18,179.32,175.78,177.2
57.96,392.0,2352.0,-17512.0,0.57,179.59,-172.35,-171.03
58.03,132.0,5812.0,-16804.0,0.24,179.15,-160.92,-159.15
58.09,480.0,8272.0,-15208.0,0.67,179.43,-151.46,-147.51
58.16,296.0,12008.0,-12748.0,-0.57,177.84,-136.71,-135.64
58.23,260.0,13832.0,-10392.0,0.17,178.49,-126.92,-123.62
58.3,200.0,15052.0,-7868.0,0.06,178.09,-117.6,-112.08
58.37,340.0,16096.0,-3812.0,0.26,177.81,-103.32,-100.43
58.44,96.0,16292.0,-472.0,0.18,177.47,-91.66,-88.81
58.5,648.0,15872.0,1884.0,2.29,179.34,-83.23,-78.11
58.56,380.0,14836.0,5348.0,0.76,177.36,-70.18,-67.08
58.63,56.0,13200.0,8324.0,0.73,177.06,-57.76,-55.93
58.69,396.0,10560.0,10880.0,0.4,176.58,-44.14,-44.71
58.76,424.0,8080.0,13096.0,1.11,177.34,-31.67,-32.97
58.82,200.0,5160.0,14276.0,0.28,176.62,-19.87,-21.43
58.88,448.0,1980.0,15008.0,0.38,176.85,-7.52,-9.8
58.95,284.0,-440.0,15052.0,0.13,176.8,1.67,1.23
59.01,396.0,-4504.0,14552.0,-0.38,176.32,17.2,12.36
59.07,476.0,-6568.0,13636.0,-0.21,176.91,25.72,23.93
59.13,444.0,-9784.0,11764.0,0.24,177.5,39.75,35.8
59.2,664.0,-12612.0,9136.0,0.64,178.24,54.08,47.8
59.26,456.0,-14060.0,7268.0,-0.27,177.85,62.66,59.42
59.33,280.0,-15416.0,4296.0,0.03,178.43,74.43,71.25
59.39,636.0,-16168.0,1196.0,0.0,178.66,85.77,82.88
59.45,532.0,-16504.0,-2164.0,0.21,179.12,97.47,94.54
59.52,104.0,-15436.0,-5620.0,-2.66,176.5,110.01,106.31
