Tiempo,AccX,AccY,AccZ,GiroY,KalmanGiroY,Pitch,KalmanPitch,DMPPitch
118.26,358.0,16308.0,-2358.0,-6.48,-50.57,98.23,98.51,85.25
118.34,374.0,16362.0,-982.0,-6.37,-50.48,93.43,94.63,85.74
118.41,362.0,16278.0,-204.0,-6.21,-50.39,90.72,90.9,86.23
118.49,370.0,16094.0,1020.0,-6.74,-50.93,86.37,87.08,86.71
118.56,364.0,15870.0,2414.0,-6.7,-51.03,81.35,82.94,78.99
118.64,362.0,15454.0,3692.0,-6.31,-50.74,76.56,78.97,78.47
118.71,450.0,15108.0,4328.0,-6.66,-51.26,74.01,75.08,77.95
118.78,350.0,14858.0,5456.0,-6.31,-50.99,69.84,71.17,77.44
118.86,400.0,14014.0,6818.0,-6.51,-51.45,64.06,66.71,63.4
118.94,414.0,13432.0,7694.0,-6.15,-51.26,60.2,62.69,62.88
119.01,360.0,12764.0,8788.0,-6.23,-51.53,55.45,58.57,62.36
119.08,396.0,12276.0,9358.0,-6.39,-51.92,52.68,54.55,61.84
119.16,400.0,12286.0,-258.0,-1.97,-47.94,91.2,53.46,47.83
119.24,382.0,10516.0,11182.0,-6.6,-50.01,43.24,49.21,47.28
119.31,348.0,9236.0,12004.0,-6.37,-50.21,37.58,44.73,46.75
119.39,362.0,8892.0,12310.0,-6.18,-50.56,35.84,40.52,46.25
119.46,398.0,7382.0,13092.0,-5.87,-51.11,29.42,35.41,31.9
119.54,412.0,6902.0,13634.0,-6.63,-52.3,26.85,31.11,31.37
119.61,386.0,6020.0,13754.0,-6.34,-52.35,23.64,26.9,30.84
119.68,406.0,4654.0,14230.0,-6.81,-53.07,18.11,22.5,30.32
119.76,372.0,3806.0,14508.0,-6.4,-53.56,14.7,17.36,15.82
119.84,396.0,2286.0,14748.0,-5.95,-53.3,8.81,13.01,15.29
119.91,408.0,1258.0,14948.0,-6.31,-53.96,4.81,8.69,14.77
119.98,406.0,554.0,14914.0,-5.93,-53.88,2.13,4.58,14.25
120.06,448.0,-784.0,15038.0,-6.55,-55.56,-2.98,-1.07,-0.24
120.13,422.0,-1994.0,14848.0,-6.03,-55.15,-7.65,-5.32,-0.77
120.21,416.0,-3160.0,14680.0,-6.44,-55.7,-12.15,-9.7,-1.3
120.29,428.0,-3956.0,14512.0,-6.16,-55.59,-15.25,-14.03,-1.85
120.37,466.0,-5842.0,14018.0,-6.48,-56.56,-22.62,-19.78,-16.93
120.45,446.0,-6128.0,13814.0,-6.3,-56.53,-23.92,-24.17,-17.48
120.53,512.0,-7714.0,13136.0,-5.92,-56.14,-30.42,-28.7,-18.0
120.61,504.0,-8076.0,12892.0,-6.18,-56.52,-32.06,-33.02,-18.55
120.69,508.0,-9366.0,12006.0,-6.15,-56.17,-37.96,-37.53,-34.17
120.77,506.0,-10596.0,11202.0,-6.31,-56.36,-43.41,-42.04,-34.71
120.85,530.0,-11480.0,10252.0,-5.99,-56.12,-48.23,-46.62,-35.23
120.93,540.0,-11936.0,10010.0,-6.01,-56.25,-50.02,-50.98,-35.77
121.01,518.0,-13042.0,8706.0,-6.05,-56.22,-56.28,-55.63,-51.44
121.09,516.0,-13614.0,7770.0,-6.36,-56.57,-60.29,-60.07,-51.96
121.17,554.0,-14160.0,6818.0,-6.15,-56.37,-64.29,-64.45,-52.48
121.24,576.0,-14970.0,5520.0,-6.45,-56.67,-69.76,-68.96,-53.03
121.33,564.0,-15374.0,4262.0,-6.1,-56.14,-74.51,-73.55,-68.93
121.41,548.0,-15494.0,3736.0,-5.86,-55.96,-76.44,-77.8,-69.46
121.48,518.0,-16050.0,2398.0,-6.41,-56.42,-81.5,-82.14,18.44
121.56,560.0,-16240.0,1336.0,-6.4,-56.36,-85.3,-86.37,10.98
121.65,546.0,-16472.0,256.0,-6.27,-55.87,-89.11,-90.73,-85.9
121.73,568.0,-16438.0,-922.0,-6.17,-55.67,-93.21,-94.88,-86.34
121.8,532.0,-16342.0,-2410.0,-6.55,-55.95,-98.39,-99.18,-86.76
121.88,600.0,-16138.0,-3692.0,-5.97,-55.32,-102.89,-103.49,-87.13
121.97,562.0,-16046.0,-5188.0,-6.7,-55.73,-107.92,-107.96,-75.65
122.05,608.0,-15700.0,-6212.0,-6.03,-55.05,-111.59,-112.37,-75.09
122.13,538.0,-15552.0,-7046.0,-6.78,-55.75,-114.37,-116.68,-74.54
122.21,576.0,-14944.0,-8256.0,-6.31,-55.1,-118.92,-120.94,-74.0
122.3,554.0,-14354.0,-9708.0,-6.62,-54.92,-124.07,-125.18,-57.61
122.38,610.0,-13680.0,-10688.0,-6.14,-54.37,-128.0,-129.46,-57.09
122.46,574.0,-12774.0,-11632.0,-6.93,-55.05,-132.32,-133.84,-56.54
122.55,526.0,-11910.0,-12620.0,-6.4,-54.4,-136.66,-138.15,-55.99
122.64,572.0,-11026.0,-13736.0,-6.65,-54.04,-141.25,-142.41,-39.18
122.72,556.0,-10048.0,-14284.0,-6.34,-53.66,-144.88,-146.67,-38.63
122.8,322.0,-9056.0,-15700.0,-6.78,-53.98,-150.02,-151.02,-38.09
122.88,552.0,-8138.0,-15904.0,-6.49,-53.62,-152.9,-155.16,-37.54
122.97,570.0,-6730.0,-16700.0,-6.94,-53.83,-158.05,-159.46,-21.23
123.05,454.0,-5794.0,-16554.0,-6.8,-53.59,-160.71,-163.53,-20.69
123.13,504.0,-4086.0,-17494.0,-6.56,-53.14,-166.85,-167.75,-20.14
123.21,472.0,-2948.0,-17528.0,-6.57,-53.08,-170.45,-171.9,-19.61
123.3,458.0,-1474.0,-17660.0,-6.83,-53.03,-175.23,-176.17,-3.42
123.38,438.0,-454.0,-17758.0,-6.6,-52.74,-178.54,-180.23,-2.89
123.46,476.0,1016.0,-17740.0,-6.75,-52.76,176.72,175.71,-2.37
123.53,466.0,1746.0,-17654.0,-6.99,-52.92,174.35,171.9,-1.82
123.62,462.0,3090.0,-17562.0,-6.88,-52.28,170.02,168.07,13.84
123.69,412.0,4310.0,-17266.0,-6.73,-52.0,165.98,164.22,14.35
123.77,434.0,6000.0,-16778.0,-6.94,-52.09,160.32,160.21,14.89
123.85,450.0,6850.0,-16300.0,-6.7,-51.85,157.21,156.31,15.43
123.94,454.0,7860.0,-15680.0,-6.86,-52.12,153.38,151.71,30.97
124.01,456.0,8932.0,-15168.0,-6.67,-51.84,149.51,147.85,31.5
124.09,378.0,10272.0,-14156.0,-7.03,-52.09,144.03,143.85,32.04
124.17,386.0,11072.0,-13338.0,-6.65,-51.7,140.3,139.86,32.58
124.26,418.0,12290.0,-12254.0,-6.82,-51.98,134.92,135.1,48.01
124.33,476.0,12684.0,-11634.0,-6.87,-52.04,132.53,131.14,48.55
124.41,402.0,14062.0,-9952.0,-6.93,-52.02,125.29,126.93,49.09
124.49,418.0,14216.0,-9502.0,-6.78,-51.98,123.76,123.0,49.62
124.58,414.0,14796.0,-8168.0,-6.87,-52.34,118.9,118.13,65.15
124.65,386.0,15306.0,-7066.0,-6.92,-52.35,114.78,114.14,65.68
124.73,370.0,15966.0,-5424.0,-6.57,-51.96,108.76,110.03,66.22
124.81,354.0,15986.0,-4830.0,-6.59,-52.06,106.81,106.09,66.74
124.9,360.0,16352.0,-2998.0,-6.77,-52.73,100.39,100.71,82.14
124.97,370.0,16486.0,-1918.0,-6.47,-52.44,96.64,96.66,82.65
125.05,380.0,16254.0,-722.0,-6.82,-52.79,92.54,92.69,83.17
125.12,342.0,16174.0,514.0,-6.39,-52.38,88.18,88.77,83.71
125.2,408.0,15922.0,1614.0,-7.5,-53.54,84.21,84.42,81.27
125.28,368.0,15612.0,2976.0,-6.66,-52.71,79.21,80.43,80.69
125.35,398.0,15338.0,4060.0,-6.5,-52.62,75.17,76.44,80.15
125.43,368.0,14876.0,5264.0,-6.49,-52.69,70.51,72.39,79.65
125.5,380.0,14476.0,5952.0,-7.06,-53.33,67.65,68.23,65.24
125.58,402.0,13942.0,7036.0,-6.79,-53.1,63.22,64.23,64.68
125.65,370.0,13232.0,8274.0,-6.25,-52.62,57.98,60.15,64.13
125.73,346.0,12586.0,8992.0,-6.61,-53.14,54.46,56.07,63.58
125.8,376.0,11604.0,10024.0,-6.45,-53.26,49.18,51.58,49.1
125.88,390.0,10604.0,11004.0,-6.6,-53.58,43.94,47.25,48.59
125.95,384.0,9874.0,11554.0,-6.14,-53.37,40.52,42.99,48.07
126.03,304.0,9446.0,11860.0,-7.05,-54.47,38.54,38.93,47.5
126.1,402.0,7996.0,12890.0,-6.64,-54.4,31.81,34.17,32.7
126.18,372.0,7026.0,13426.0,-6.29,-54.22,27.62,29.93,32.18
126.25,392.0,5702.0,13956.0,-6.23,-54.35,22.22,25.56,31.65
126.33,456.0,4674.0,14046.0,-6.15,-54.53,18.41,21.22,31.1
126.4,400.0,3584.0,14640.0,-6.64,-55.76,13.76,15.99,16.23
126.48,436.0,2630.0,14856.0,-6.23,-55.5,10.04,11.73,15.68
126.55,396.0,1496.0,14910.0,-6.51,-55.91,5.73,7.43,15.13
126.62,436.0,496.0,14958.0,-6.08,-55.61,1.9,3.29,14.59
126.7,418.0,-672.0,15082.0,-6.84,-56.98,-2.55,-1.88,-0.32
